,,Txn Hash,Method,Block,Age,From,,To,Value,Txn Fee
449,,0xf37d92e8a7487eca3639e76775b194b1813d6c30a7c86c83aae1bd992afd36fb,Transfer,19345686,4 mins ago,0x8aBfd8e7...de97F309F,,Shiba Inu: SHIB Token,0 ETH,0.00231634
450,,0xc7fb7e99b122c894fe2bf15a6a5488f14993a1059e593cc74c4ad13ea732631b,Transfer,19345686,4 mins ago,Crypto.com 2,,0x5C5A40b9...b32D0a10F,0.05117 ETH,0.0010628
451,,0xa92d6b99d33ff1bc027b3ed1080e882edf21ba84790f3a91315cbbeeb5e6ed80,Transfer,19345686,4 mins ago,Crypto.com 2,,0xdF30421C...F06cBc6F2,0.02366 ETH,0.0010628
452,,0x7ea5e98653399566f01992b45cd6a2df87fb929e98432f4bc3bf9f97125ce8bc,Transfer,19345686,4 mins ago,Crypto.com 2,,Curve.fi: CRV Token,0 ETH,0.00173211
453,,0x84880ae0d2a221e1b3960ba65215a41dc155d20bd36e4703b5e55fd298ef3b2f,Transfer,19345686,4 mins ago,0x46f4eFEf...C662ef3F2,,0xE9673640...E57AFc29B,0.377616432 ETH,0.00108356
454,,0xa1252c4b99a9fb97613bb1e448d23d74ecce56a304ee4e9c12c71ff898f4be8c,Transfer,19345686,4 mins ago,0xCCbF988c...6ee6bDD82,,Orbiter Finance: Bridge,0.011275 ETH,0.00108357
455,,0x952b22e8995a2e9f2af11112465fc10942583d1c670248a6c0a2b7eb30c6c16f,Transfer,19345686,4 mins ago,0xA146A6Ce...dE8567264,,0x030c4108...b418FFB28,0.114840267 ETH,0.00108548
456,,0x41db33bfda94b3cb15a9bb994a585ac9d249e4b642f0874abea8fcfc96925117,Validate Transac...,19345686,4 mins ago,Layer Zero: Executor,,Layer Zero: Relayer V2,0 ETH,0.00800882
457,,0x4ab8914d41d3b88f386b9b014bbebe1e01c6d82375bb5ee91079f1d7fb7a4b39,Transfer,19345686,4 mins ago,0xa3Aeb181...d4470546D,,Tether: USDT Stablecoin,0 ETH,0.00223068
458,,0x4e48c69c896e7565050cf6e6ef8a110e44cd0d5e2aaef74f6f9a786683ec1405,Transfer,19345686,4 mins ago,0xd12efBC2...6738Af99f,,Dogelon: ELON Token,0 ETH,0.00161238
459,,0xc22662333b933dacee752aa219919fa0b07777be67f5ccf9ea9d59eb44ff26f1,Transfer,19345686,4 mins ago,0x856FE77B...47F6A24CC,,0xe97F6dDE...Cb2ACd290,0 ETH,0.00160671
460,,0x33b693f38b06cbdce805c28f5e17a9280673a93195aef7af3d37e9e72535731d,Transfer,19345686,4 mins ago,0x8672a3a1...eF715Afd6,,The Sandbox: SAND Token,0 ETH,0.0016107
461,,0x5c1920eea3d55224964e21c03d9d0af13083af9a25b0238a9322121d87501a12,Transfer,19345686,4 mins ago,0x8B693B21...8Fc6A29AC,,0x3a4A2874...b0f80c890,0.01456008 ETH,0.00115899
462,,0xe135e2b37c6c23ac094149d4b9eaa25deb3e2eb3ceb71d741675c2adfa31559c,Transfer,19345686,4 mins ago,0xb77c64A1...34aD84350,,0x6Cd4e42c...9b7cd3A3d,0.198 ETH,0.00115929
463,,0x431443e7cd6aaa01998c94ebdd0e407134e3ec417610570ea8b5bc0a3af2d629,Transfer,19345686,4 mins ago,0xb77c64A1...34aD84350,,0x4795a21d...45d735dC1,0.0125 ETH,0.00115929
464,,0x2902459339ec9d91e8972367a79cc72ee16f02f50bc9632fc966e5e916bb1038,Transfer,19345686,4 mins ago,0x7f7Cf686...f379Fd83B,,Tether: USDT Stablecoin,0 ETH,0.00298562
465,,0x4fe6f27d503d82219a28661e02f3efdee0f11d3c2cfcb0b60dc2d2e10540d008,0x03000809,19345686,4 mins ago,0x4066e9bd...f800875Ee,,0x6719C6Eb...b3f1d1A54,0 ETH,0.00935557
466,,0x1080577c94d2a88a298b123ae665162fb9a7e966dd5d87c8b44345b7e04e35a9,Swap Exact Token...,19345686,4 mins ago,0x55E96386...2a04E291B,,Maestro: Router 2,0 ETH,0.00691058
467,,0x6866c6f10e9518bd5b396f2e8ac33eef07a9ae96e14784f55005e0355896da52,0x75713a08,19345686,4 mins ago,0xA40a9F7C...91a2310E8,,Banana Gun: Router 2,0 ETH,0.00749248
468,,0x63edb5a568676cdc24d9e6e292ceb098e54ca4c1a8c0f7e9fefb83c7addd3503,0x68cdab9c,19345686,4 mins ago,0x0487cA2B...2B123c8A5,,0x5c9321e9...32163a85A,0.1 ETH,0.00983694
469,,0x4ee4edfbb3669640ba115c3e1ff8a0272dfaa63eff1083eec91ba39bde787547,Swap Exact Token...,19345686,4 mins ago,0x29BBc2B5...3178f1473,,Uniswap V2: Router 2,0 ETH,0.0056925
470,,0xe54f03acb6a6cd60c2f703cc227b15e410b447e7214341bdfbbb5ad578fd7c20,Execute F Fs Yo,19345686,4 mins ago,0x60b86AF8...829f6Ab2F,,MEV Bot: 0xA69...78C,0 ETH,0.00449671
471,,0xabe6a2f286dea965b8f775672bfbf596edf372df475159a6b37b1e3c1c4135ba,0x0162e2d0,19345686,4 mins ago,0x8f640Bd5...c0CeB4424,,Banana Gun: Router 2,0.05 ETH,0.00808575
472,,0xc5ccb087c044c228641870993e4c117cfadbe2a16e18a012500dcc8db1e9c579,0x0162e2d0,19345686,4 mins ago,0xBA405e4c...DD741fCca,,Banana Gun: Router 2,0.05 ETH,0.00873001
473,,0xc4a7e2d039a22ccdcecd12df1ea8615079cc830f363afed4426eeba4ca506d63,0x2b662cad,19345686,4 mins ago,0xae2Fc483...5ba1FaE13,,MEV Bot: 0x6b7...A80,22 wei,0.01720727
474,,0xb63fdfb60ad48c89d581bc74895c359a4d2b5c75d58200d9b85bb1dfe52b14ed,Direct Uni V3Swa...,19345686,4 mins ago,0xAEAfb0E2...3020f17e7,,Paraswap v5: Augustus Swapper Mainnet,1.12 ETH,0.00798139
475,,0xa7ea7dbfd98e178068781e5f21707db2cb66cd7f45faafe076666dca0a978d62,Execute,19345686,4 mins ago,0xc91aC9a5...f6dDDaD1e,,Uniswap: Universal Router,0 ETH,0.02261343
476,,0xeab1ed01abaee9002087ff086d1f230c4333f5b1e6cc9c1623a2432820bce420,0x2b602cad,19345686,4 mins ago,0xae2Fc483...5ba1FaE13,,MEV Bot: 0x6b7...A80,22 wei,0.00684649
477,,0x43841d50779427341d8ff8ff1f98c17888d7ad6961836dbab40bc261ae3a96de,Sell Token For T...,19345686,4 mins ago,0x3F8404c1...68c3325D9,,0x: Exchange Proxy,0 ETH,0.00782566
478,,0xccaff561f5dea4db32128847063619f84556e1266939c485a888e7b95576220a,0x75713a08,19345686,4 mins ago,0xEAc8a003...733731b03,,Banana Gun: Router 2,0 ETH,0.0261672
479,,0xf443f3efc1c61a9a188bd5688c95376b905667c9d1c49e7f9585ea34e29819a3,0x75713a08,19345686,4 mins ago,0x0cd8054b...6dcec330B,,Banana Gun: Router 2,0 ETH,0.02850877
480,,0x3d4fcfbcc332c0c1edbb98907028954a72c3115b741dfefa149c8ee77862ee97,0x2f6f8019,19345686,4 mins ago,0x68Cf0877...D1D0Fa0Ea,,0x874DaCa3...A47Af08e5,0.070845552 ETH,0.00121814
481,,0x4841da18801a6386f82d4aad0ed3c0197188fe5b7c7d430391f178df59c1716c,Swap Exact Token...,19345686,4 mins ago,0xaE971465...8F9c67e02,,Uniswap V2: Router 2,0 ETH,0.00561858
482,,0x82d04b10b07d0172d07f9b6eb4da1faaab78674726af61383091ef9cd1329ae2,Transfer,19345685,4 mins ago,Orbiter Finance: Bridge 2,,0x20f81A5A...1D3994959,0.14985 ETH,0.00098705
483,,0x41d8c1b0514a5bd54a67175d6fdfc6bb38961dba0b4d7c1b3c1b0a427f629b65,Transfer,19345685,4 mins ago,Deribit 9,,0x3F31D905...456773712,1.246182 ETH,0.00098705
484,,0x5e3c939c6dfd08cddb713cf5453a377d1d096f99d78cff0befb566268793dce9,Transfer,19345685,4 mins ago,0x25511B62...8A080467C,,Shiba Inu: SHIB Token,0 ETH,0.00141097
485,,0xf704fee93723d7e414ca5712aeb20238833a9bdf0b2dc590923e2397d687fd72,Transfer,19345685,4 mins ago,GSR: 0xD8D...EF0,,SuperRare: RARE Token,0 ETH,0.00288953
486,,0xc6c1f09b4a73e93906fdbd64448ffadaea2d90434188e7f7c1bd2dd2043fad8a,Transfer,19345685,4 mins ago,BingX 9,,0xC7f934CB...548Ca3Bf8,0.0211853 ETH,0.00098705
487,,0x12ddd6456dfbbdb1f2095bbcb3ef850d8d59f461518e6f376f1085bfcbabdda2,Transfer,19345685,4 mins ago,0x81f0712F...0C1f5ad02,,0x9F6112DE...d7d7DB5dB,0.211 ETH,0.00098705
488,,0xf87ce5e6be3728a25468ba1544c7dd6c4d7093f1ea1937d233d4cc1287dcf7f6,Transfer,19345685,4 mins ago,Orbiter Finance: Bridge 2,,0x89cAaBBB...13f536Fe0,0.00097 ETH,0.00098705
489,,0x463fba9f1fed2345a3476bc1f0c98972a79bc41d7a52b9d2626b64a11e14c790,Transfer,19345685,4 mins ago,0x23B3ccF7...E2Fcbe3Bc,,0x0E73d6A1...9fa429543,0 ETH,0.00349106
490,,0xa992d1576ecee09b1be3b2c6be043f96969e0dcea9c7d0fb66adccf6f24bbaf5,Transfer,19345685,4 mins ago,Bybit: Hot Wallet,,0xBc15dE60...63EA7d524,0.02588708 ETH,0.00100805
491,,0x15d123f91344db406db6e5a247765d3fb70418ba82b7fab5669737d793f4ab0c,Transfer,19345685,4 mins ago,Binance 16,,Shiba Inu: SHIB Token,0 ETH,0.00167025
492,,0x565845956ae052cc75a85f6f5a165108930bd3079292b621f84e699d3565f927,Transfer,19345685,4 mins ago,Binance 16,,Floki: FLOKI Token,0 ETH,0.00405944
493,,0x15d296b5bee2c7379692375500bc9f73aa5383545a48a4094672121203240e89,Transfer,19345685,4 mins ago,Binance 15,,Decentraland: MANA Token,0 ETH,0.00260352
494,,0x5d7838090269591b9952cda3062dad0b608434f863f76163b269f66b63b0d502,Transfer,19345685,4 mins ago,Binance US 3,,Tether: USDT Stablecoin,0 ETH,0.0030342
495,,0xf8719fccc7a4ccd2e84e655f56c4b5fe2c380ccf3d705bbf4460b930cba197ea,Transfer,19345685,4 mins ago,Binance 14,,Serum: SRM Token,0 ETH,0.0025835
496,,0x1b828bd524a8331f71730c6373a234a69a2745afa0c49e9eff0f22c7f589f418,Transfer,19345685,4 mins ago,Kraken 4,,0x19B69EA1...1c29DdC7e,0.28548395 ETH,0.00100805
497,,0x715039e2ce744589e1b3e874e4f4d93f0492536f313528b6f9e4bb49814d6f08,Transfer,19345685,4 mins ago,Binance 14,,0xbeEec393...7A25180b0,0.0151818 ETH,0.00100805
498,,0x87b62fbcb1b8400848e4128521efd5919580f30baacb2158fe1bba3a2246b5b8,Transfer,19345685,4 mins ago,Binance 18,,0xd375d58d...99f8Cec74,29.997 ETH,0.00100805
499,,0x835a369cf494bc0cfd318af93b2c47c812307a932f5a07177667a09e9f89f921,Transfer,19345685,4 mins ago,Binance 20,,0xCDAdD598...20DEd2111,0.0169983 ETH,0.00100805
500,,0x80fb186f2459118d2478f951049e39d38792e0de46e9406739ce1b53deb7dddc,0xc658695c,19345685,4 mins ago,Kraken 33,,Kraken: Deployer 2,0 ETH,0.00318022
501,,0x47a37a9fb08d69610164c69e2a71e6e40898ee470a89b3cc0670de56d4fe34bf,Transfer,19345685,4 mins ago,0xDbA2E63f...F48DD6FB0,,0xFCFc55e0...Cd0866306,0.317082906 ETH,0.00100805
502,,0xdfeb10139f864a95b06c9886ec320c903536eb804c62ceea9e66937c42280548,Transfer,19345685,4 mins ago,0x6D0D19bd...7ebd9062d,,Akita Inu: AKITA Token,0 ETH,0.0024911
503,,0x09ea437aff43cb4eb32178cfd742c4dbd718ce6d88ac78f1b750624edb236862,Transfer,19345685,4 mins ago,0xbd0fCcdC...7C77A5BEC,,0x9cF10b78...080eD9574,0.06297862 ETH,0.00100805
504,,0x50a5a98dbf656d7cc8d553d6ff3f137dfeb4d56ef0a5a9de8ba77dd9fa36c3e3,Transfer,19345685,4 mins ago,Binance 16,,Tether: USDT Stablecoin,0 ETH,0.0030342
505,,0xc15def6db725e48d63e871935494618de22c18137906cc5dcb84cba62a2bdb49,Transfer,19345685,4 mins ago,Binance 16,,Abracadabra.money: SPELL Token,0 ETH,0.00246215
506,,0xaf4a587b5ffbf14f600fac0893aee8fbdaf22e449ee1eb49ccfd5e2ff5674bfd,Transfer,19345685,4 mins ago,Binance 14,,Tether: USDT Stablecoin,0 ETH,0.0030342
507,,0xace90c5d1e14799f1ee4b6852d58dce2801487d6536ae35cee3d6262ed3748fd,Transfer,19345685,4 mins ago,0xa03400E0...419517687,,TitanSwap: TITAN Token,0 ETH,0.00168131
508,,0x59977392c4e5bed2d006886301201fcce93cfb59bf7966393065cd09e6fb755b,Transfer,19345685,4 mins ago,0x88DCdd4A...7dca2b6Dc,,0x1A376A21...19D337abE,0.420913159 ETH,0.00101271
509,,0xa3a5a41cd5bfb7b7bb846001fadaa3e2e47f3e7c73141ad2f98b48b744e940ad,Withdraw,19345685,4 mins ago,0x275D0D4C...f41bB1884,,0x8f7a55E2...a2A90ecc3,0 ETH,0.00427333
510,,0x0becc588afe47835261bd87b7d0752fded0a3e3b744273ba898c6fad47b6b168,0x4fa2a6dd,19345685,4 mins ago,0x3aE3fA5B...5177e8c01,,0x03f84C2b...1633F2547,0 ETH,0.00276673
511,,0x2cc17cb99737aa2742e7d2c6300a1091bc3bbf0d20c784fb3627dbc3338ecabf,0xc18a84bc,19345685,4 mins ago,0xE020A1D1...6f4AD4b40,,MEV Bot: 0x000...2D4,0 ETH,0.00189547
512,,0x88b9861cd3c8219d0ddc38dff848919228612a5478989985ff4fb6338630a7a4,Transfer,19345685,4 mins ago,0x8d06cB5c...deF34c640,,0x3f7492Ff...68C164756,0.1 ETH,0.00105761
513,,0x9ca60c697c6ad37199621622c9f4f7061125aa9727f5db81c47d306d3aed3286,Transfer,19345685,4 mins ago,0x05CdB152...4Ea25eb3d,,Circle: USDC Token,0 ETH,0.00321114
514,,0x4879f98e13d117aae79d92dbc6f313ac5be20e9eee0ba75eb4ce2321123b8abc,Transfer,19345685,4 mins ago,0xCb48728C...AAb1c8456,,StarLink: STARL Token,0 ETH,0.00246429
515,,0x83acfd88474a44f401def3e8b32eb9b928bd5e0b3dc0c96a3fe664e4fecc4da3,Transfer,19345685,4 mins ago,0x8D78730c...E514d7ad7,,Rollbit: Hot Wallet,0.118081975 ETH,0.00108438
516,,0xef5b8b4ad272f06030b896b2007389c3cc5dd1d895b2c1cae5eaa3db7c6cf2e3,Transfer,19345685,4 mins ago,0xF012c0BC...E36672524,,0x6985E3a7...69de56D32,0.086820843 ETH,0.00112729
517,,0xe85726b0cf59708a4943d2abb17b3be6c1bd445399077de9196bb587153456ce,Transfer,19345685,4 mins ago,0xFE0c760C...3Be84F65A,,Tether: USDT Stablecoin,0 ETH,0.00339376
518,,0xcf6c78f14b7f410cf111061f6d62eaba252c0df35e91df3c9331427c4ad85ba0,Approve,19345685,4 mins ago,0x781Fd8F2...25B628572,,Circle: USDC Token,0 ETH,0.00230086
519,,0x0d80b5dfc25d692b467e7476ad7b93cb6b52490121378a77f4ca2a33ab75d05a,Transfer,19345685,4 mins ago,0x0D3e649F...3EEB4ab0c,,CruxDecussata: X Token,0 ETH,0.00438798
520,,0xe2360ff5a386fa9791ffd1de72a51a4f061e4b50ba22dabc7e0f88ffc363518f,Transfer,19345684,5 mins ago,beaverbuild,,0xA4C94A60...42E282F38,0.073365351 ETH,0.0009065
521,,0xc9755afb85215d34281476a7e61415e8d987cea5ba97090fff3025e446605d43,Transfer,19345684,5 mins ago,0xE57fEd25...8c0677c04,,0x3942dc8B...3aF4caA7b,3.511479584 ETH,0.00090671
522,,0x82915d8d70976283c301d0e81d030e3b197832462bd7eca50a989c31ba526daa,Execute,19345684,5 mins ago,0x47eFf234...71f76f016,,Uniswap: Universal Router,0.95 ETH,0.00863439
523,,0xc20c54792898718584bfd9b190c6f162bbe7bf801e67bcde2fc61f0a18587be7,Start Bridge Tok...,19345684,5 mins ago,0xff624784...C1D5Cda3F,,LI.FI: LiFi Diamond,0.1 ETH,0.00460519
524,,0x66a38bbae6d0364f18a58a1a28ccc081a9c101acba0661ab3b88682aa6b9d1bb,Remove Liquidity...,19345684,5 mins ago,0x9C4F4F5e...FF5325838,,Uniswap V2: Router 2,0 ETH,0.00895681
525,,0x41a2ead2c5eaa90c5536a41684bc5d7277eecb5c3629bbe2c0da6d0cece9ac00,Set Approval For...,19345684,5 mins ago,0xA81251e2...4e8888f1C,,Kaiju Kingz: KAIJU Token,0 ETH,0.00200675
526,,0xb57502c928647471c704bbec4cb269eb5c4f022b148df3ac69360ac45b117a48,Transfer,19345684,5 mins ago,0x87cF3774...bb89454Bf,,Blast: L1 Bridge Proxy,0.05 ETH,0.00632275
527,,0x555ca30a599b5734953f4b8161fd5dde434b53d809b01c476dc38e1144fb0d23,Execute,19345684,5 mins ago,0xD60EAE77...faD7a4132,,Uniswap: Universal Router,0.64 ETH,0.00630836
528,,0x59ddc199c950da2780c6d31e45fd87e3f8f11b514835f4a7f03224a77fe42869,Claim,19345684,5 mins ago,0x3E69a945...31E01707b,,0xe18a6A48...AF10838B2,0 ETH,0.00539887
529,,0xb30a0914376926e2775068221bf526b0f2323438b07ca2872cc6b2cf11224c12,Transfer,19345684,5 mins ago,0x0D28eE41...bA1d34a23,,0x58b053bE...1a013cB7F,0.004936714 ETH,0.00090753
530,,0x87b6f2eaef9c417cb3dedde4ae94727bdd6212f6e4306bfd4b7cc1b74e5da7a3,Deposit To Lido,19345684,5 mins ago,0x16Af397e...b93391a11,,0x1f6692E7...6215bC7D0,0.0001 ETH,0.00566082
531,,0xe1e70c7e917de4f8d8de36c93cc50a02f5f03b1d2280d2e6fabc0205f4bde994,Release Tokens,19345684,5 mins ago,0xfA172252...50373d0B6,,0x8657f374...5cA8c90B4,0 ETH,0.00319578
532,,0x830f20dc0b64c19fefdb38d35045707eea3388385f6e7ab8f6f4a05df44b3d90,Transfer,19345684,5 mins ago,0x21dE1a40...a926be9E2,SELF,0x21dE1a40...a926be9E2,0 ETH,0.00090753
533,,0x0d3ed508a0923364874f943ebb64b4ea7bfbce0c20e09e471866f6a12ff713d2,Transfer,19345684,5 mins ago,0x32c30569...96f0A4143,,0x4c9D7733...DD54260CB,0.007150946 ETH,0.00090753
534,,0x73b386fe4e91404aa0fe603a69086ed7299d7561c6aa28b4fadccf41868a3466,Transfer,19345684,5 mins ago,0xE60ebA1e...55741A717,,0xe0570591...B5B777B38,0.011623615 ETH,0.00090753
535,,0x03458f62a955ec3946d68e834967f7fa7d9780ddbea9d9fa028b8d20e1cb3950,Transition,19345684,5 mins ago,0x40Ff3849...A54A6b877,,Blast: Deposit,0 ETH,0.01519807
536,,0x6b21929b77146dbecd2d689566e77dbb5cbb3bfdc4ab9de6b85419e651d16025,Transfer,19345684,5 mins ago,0xEBE5a61B...31d841164,,Tether: USDT Stablecoin,0 ETH,0.00252472
537,,0x56acc758b4208c2dd43cf7dba63136ef3794161b3de93dc4cec65504787d09fe,Deposit,19345684,5 mins ago,0x3B407F94...7D81530f4,,0x7556085E...fA5Ee6e11,0.0003 ETH,0.0037017
538,,0x5808232acf4759c793d2147d01b13033bc62a2ddbfe005672d46f8efeef1fe06,Transition,19345684,5 mins ago,0x5A223efC...255720871,,Blast: Deposit,0 ETH,0.00986353
539,,0x6571d3cb8220d8fa015467a2eb988dd5536c4b85c5e9c2ad94403be4cd2f3f61,Transfer,19345684,5 mins ago,0xbe7dc3Ca...D1c18D309,,0x44048aa4...0f5ACBBd0,0.008712572 ETH,0.00090753
540,,0x44ae3c3ccb05c8f77fd6e0b252ee6dec797a3b08bf609028a16e321cbde102c1,Execute,19345684,5 mins ago,0xeb6e9B67...d105e936E,,Uniswap: Universal Router,0 ETH,0.00807287
541,,0x92cec23ec2c676c0f16d68f514dcf462b53cd5b64c94c805ca4481b47b2ef9ee,Forward Call,19345684,5 mins ago,0x26DFe26A...EAC48A83f,,0x5ebc127f...259dF5642,0 ETH,0.00705942
542,,0x9a02a983ecdd0d793837494940e493a5f2b932cb71cad909938c7acfd95627e2,Take Bid Single,19345684,5 mins ago,0x244d41A0...605561A0E,,Blur.io: Marketplace 3,0 ETH,0.00678063
543,,0x0e7cc5bb1cd999f3c01550928d746e549ba36f62bf0a2a5c7bfc3d4876d097ae,Deposit,19345684,5 mins ago,0x5754d16D...8fb18edeb,,0x3ca373F5...2A4589995,0.002 ETH,0.00182492
544,,0xbdb73930fc80837d5290a948d8fef483d4a178ec035653bf127ef70c79890276,Transition,19345684,5 mins ago,0x4109bAB3...2c68AF684,,Blast: Deposit,0 ETH,0.0099462
545,,0x6a14136cbe94ea7cd7e4b89d1d1b8e66021ade7ad62562e40e8df5e280557d23,Add Sequencer L2...,19345684,5 mins ago,Arbitrum: Batch Submitter,,Arbitrum: Sequencer Inbox,0 ETH,0.07890975
546,,0x683d8e47fbb0703b0627be66e4ef3713332bc12cb4a64aca706b6398df1f6421,Add Sequencer L2...,19345684,5 mins ago,Arbitrum: Batch Submitter,,Arbitrum: Sequencer Inbox,0 ETH,0.07983061
547,,0x4fd6506a9c497ebed9632e13540037e9833ac4e3cba796fc5b635c7b80520fc1,Add Sequencer L2...,19345684,5 mins ago,Arbitrum: Batch Submitter,,Arbitrum: Sequencer Inbox,0 ETH,0.07952861
548,,0x7c38785b0e213a831833814289504057ee0e611d807548af8bf71aa137277c07,Add Sequencer L2...,19345684,5 mins ago,Arbitrum: Batch Submitter,,Arbitrum: Sequencer Inbox,0 ETH,0.07932895
549,,0x64ec9c8c56d3b567df47bf698b6cfd7b1d7886d80231296b2f00ffbdf51296d2,Add Sequencer L2...,19345684,5 mins ago,Arbitrum: Batch Submitter,,Arbitrum: Sequencer Inbox,0 ETH,0.07962987
550,,0x1b1c2cc9341efe15cb9a3521d071f10dcce9e326962fb53b1916121709b9623e,Add Sequencer L2...,19345684,5 mins ago,Arbitrum: Batch Submitter,,Arbitrum: Sequencer Inbox,0 ETH,0.07946755
551,,0xd32cb8fb42a0303bcbec3f5a08eb6b6c5271949407416e9cb9aa3c8c2ca4210a,Transfer,19345684,5 mins ago,OKX 3,,0x91cA5520...CDac83DE1,6.1789 ETH,0.0009086
552,,0x8a780d1ba70ea81f7d976017095ec6fe9efc2d5772134b1681349f3ac79ebbd1,Start Auction,19345684,5 mins ago,0xa69833B9...4708Df0dd,,Blur: Blend,0 ETH,0.00163201
553,,0x59db059c64a0ad6d9732e94acdf0fe2f1474cd2cc9efee1a5c5932119ea7f110,Transfer,19345684,5 mins ago,OKX: Deposit Funder,,0x6c295e6E...1dFBbc905,0.00318 ETH,0.0009086
554,,0x9c389a09d214975cf47b67edc84378f9ada9c451ecb66022cca86f51f7cbc95c,Execute,19345684,5 mins ago,0xff8Ba4D1...9A2A0cEC6,,0x919f9173...B1a17eFDe,0 ETH,0.00760557
555,,0xcf0f7906e205c2b4b5c072bdcc1e80edab2c975fad0204c8de2c4e7edfe0dedb,Transfer,19345684,5 mins ago,Union Chain,,0x02560305...012f90525,0.68414028 ETH,0.00091214
556,,0x5fd19c5a860fdcdf0c3ac6533a5d3725395ecedfab5fc2f4b0df9be0ac62280a,Transfer,19345684,5 mins ago,0x36A7f4ca...5D17F6E4a,,Tether: USDT Stablecoin,0 ETH,0.0025433
557,,0xe703bcefa151da571c972da819d1151733dbaf1663c2b9f07c7c031468ba464f,Execute Call Wit...,19345684,5 mins ago,Gemini,,Gemini 4,0 ETH,0.00249524
558,,0x8b5868f9bd1da3a4cafaa59223d332187df8fb675dd7a6d1ae3f743ccf239cad,0xc5c2d919,19345684,5 mins ago,0x84BA51A3...6b2888888,,0xFc27CD13...566BD3143,0 ETH,0.0066902
559,,0x5f096231fc7c2f42df274c5e4c9b0d320c8cb57e5db5aa0cf63f60522e1df674,0xc5c2d919,19345684,5 mins ago,0x84BA51A3...6b2888888,,0xFc27CD13...566BD3143,0 ETH,0.00786569
560,,0xfc9df3cfb43c5dd41253483d1f5757341cfcb7abc27a32cf163dcef3fc951b37,0xc5c2d919,19345684,5 mins ago,0x84BA51A3...6b2888888,,0xFc27CD13...566BD3143,0 ETH,0.00465451
561,,0xbfe392dd41110bff0f2e53911725d7afdace45f6391e4c114449dd53283db5d7,Transfer,19345684,5 mins ago,0x31368c82...bdcc92294,,0x9b98EecD...04e3DFe0e,2 ETH,0.00092321
562,,0xbefe7997c47f04c0f5bdd40afce3d6c451fd707549048a860e0f3a3655ea4df0,Transfer,19345684,5 mins ago,0x596b76B7...45Db58cF2,,0x74B4AAb7...1D0fd89cE,0.008976146 ETH,0.000924
563,,0x49a935e955ebaef12bf28219abfda83cc184dc4a52246b3da0c7e07be61faf58,Transfer,19345684,5 mins ago,0x6eE4BD37...edC24F864,,dYdX: DYDX Token,0 ETH,0.0066
564,,0x4db479ccfb00d94abe731a7ac2753b272c7cb91d775eddfd7346b07ab2f1373e,Transfer,19345684,5 mins ago,0x7A0675Ff...D0e4266b6,,ShibaSwap: BONE Token,0 ETH,0.00151491
565,,0x05176b8f33113d6bf78fcba724e4c2c2b4601c83087eb64484fa5483c2e2b830,Transfer,19345684,5 mins ago,Deribit 9,,0x27BFfB0f...9Fe42A155,249.9983 ETH,0.0009275
566,,0xa4a3abffacef2f2ace87390b44c4c01e6e92f6d59dc6ab3dbaacdfa6b60bbc4d,Transfer,19345684,5 mins ago,0x74dEc05E...802A2F9a1,,Shiba Inu: SHIB Token,0 ETH,0.00229255
567,,0x201b7f1998ebc29605d25f992840a7bc778120a3aac9bde0e1ed22aa0e6c2385,Transfer,19345684,5 mins ago,Coinbase 6,,0xC7ae4702...38374fb3F,0.0291249 ETH,0.0009275
568,,0xe350476714c1a6d1beba9266cd0f7fe78cdb8f7ebd0db9dc957c8b88efb50d7e,Transfer,19345684,5 mins ago,Coinbase 2,,0x9569Ed58...341aE0fdF,0.02458423 ETH,0.0009275
569,,0x4d22f19fef3b0322f14ad66b7ee72e2340887d432082e785fbdca37ea3f62864,Transfer,19345684,5 mins ago,Coinbase 14,,0x8AD016b6...392863D6a,0.05211802 ETH,0.0009275
570,,0x7ad89e79234c47f6dcdd08f1a2054aa99074f52cb797196ceec327f7b501cb81,Transfer,19345684,5 mins ago,Coinbase 13,,0x8E108e6B...795a38890,0.00574175 ETH,0.0009275
571,,0xedee88e107b0020a66167dc0fb75ef18110fe6d1d2a3b5b81b66ecf27064ce2d,Transfer,19345684,5 mins ago,Coinbase 11,,0xD8E83B56...735E9E9DE,0.002288889 ETH,0.0009275
572,,0x69ca48cbea8c88865de6ef02c803b2315fee170bcea2e32f64f15eecffe9d566,Transfer,19345684,5 mins ago,Coinbase 1,,0x62f7c7C9...cC03F58Fa,0.02874125 ETH,0.0009275
573,,0xb61fa9d1a4e90f30831f4d6a705db904a47c81aa3693875ddfebb6c568dd73b0,Transfer,19345684,5 mins ago,Deribit 9,,Tether: USDT Stablecoin,0 ETH,0.00203648
574,,0x8f9cb5b2369e6af42463cc064c1fc386766dfca681c451baa6b78725ca963426,Transfer,19345684,5 mins ago,Coinbase 6,,0x41c8cd9d...b2135650A,0.03774625 ETH,0.0009275
575,,0xa65c831fef3ab7ef6c8e0e72e915bace7914096189367db4e7ab8db06b6689bd,Transfer,19345684,5 mins ago,Coinbase 3,,0x87cEDD56...13450626A,0.002288034 ETH,0.0009275
576,,0x2b91e966b3b18c419473e0b3bb7a4f3ed1c9d6854588d3db3bd0f961f38cc98c,Transfer,19345684,5 mins ago,Coinbase 2,,0xe77888de...04A79256F,0.002289678 ETH,0.0009275
